id,set_id,worker_id,description,first,second,third,first_addr,second_addr,third_addr
366,29,17,Which Monet is the prettiest?,118,119,116,https://s3.amazonaws.com/popop-uploads/89b04b5a8ddc4dbb85b44866b7bb9db1.jpeg,https://s3.amazonaws.com/popop-uploads/cc9baf06d95a41e3bb98dba3d2abfe95.jpeg,https://s3.amazonaws.com/popop-uploads/413e741a7e634a95aba952c8990ea808.jpeg
367,19,17,What is the healthiest?,77,76,75,https://s3.amazonaws.com/popop-uploads/87cf0eda15cc4812934dffacd8093dc4.jpeg,https://s3.amazonaws.com/popop-uploads/2ac818d12c3d45e0a1b3d601bb3785e5.jpeg,https://s3.amazonaws.com/popop-uploads/e2d2124a4da94f838a4bf147666ffd1a.jpeg
368,1,17,Vote by the best logo,2,1,3,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/centos.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/arch.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/fedora.png
369,30,17,Which presidential candidate would you most like to see in a dunk tank?,121,122,120,https://s3.amazonaws.com/popop-uploads/d131f81443cf42dc9d006b85529acb24.png,https://s3.amazonaws.com/popop-uploads/70f73d0fa07841948aef873ba186d962.png,https://s3.amazonaws.com/popop-uploads/039b6d228e2e47d5bcb59ff44ba980e9.png
370,31,17,sort by how beautiful you think the photo is,124,132,126,https://s3.amazonaws.com/popop-uploads/e80dc51df7e84fe5860e5a0372ce3374.jpeg,https://s3.amazonaws.com/popop-uploads/bc2add8e3f3941dab1db0a37f4df93a4.jpeg,https://s3.amazonaws.com/popop-uploads/9352b4d0dfc547dd8426be29ed59bf1a.jpeg
371,16,17,Which cookie looks the best?,68,67,66,https://s3.amazonaws.com/popop-uploads/a741f27d03de472e9ddfba1bc7609cd5.jpeg,https://s3.amazonaws.com/popop-uploads/bd7ae4ac1422427dbbbe8649b2f48ec4.jpeg,https://s3.amazonaws.com/popop-uploads/0ae217a1e3e54afe82c5bdce94c02837.jpeg
372,39,17,Best pepe,164,167,162,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
373,28,17,Which social media platforms are the most helpful for everyday life?,110,107,108,https://s3.amazonaws.com/popop-uploads/23d8dfe384d74f2c819966e3e0531a70.png,https://s3.amazonaws.com/popop-uploads/b60f6d4ba0a7478f89279e4eac2b7404.png,https://s3.amazonaws.com/popop-uploads/95b0ca44bcb146b5b8225abc18bdb173.png
374,28,17,Which social media platforms are the most helpful for everyday life?,112,111,107,https://s3.amazonaws.com/popop-uploads/9b7d5566c86847aeaf8720021c7bb842.png,https://s3.amazonaws.com/popop-uploads/25f1fc382b284e32bf8f3ee6cdef5dad.png,https://s3.amazonaws.com/popop-uploads/b60f6d4ba0a7478f89279e4eac2b7404.png
375,22,17,Which puppy is the cutest?,84,86,85,https://s3.amazonaws.com/popop-uploads/172d15eacb9c441697c26c8954e52967.jpeg,https://s3.amazonaws.com/popop-uploads/fbd1cae224524674b2741a87e31e563f.jpeg,https://s3.amazonaws.com/popop-uploads/851d19b3f48e4a82b1dfc5060a11b384.jpeg
376,15,17,Which rowing picture is coolest?,64,65,63,https://s3.amazonaws.com/popop-uploads/7cd2383df5cd49a9a9f77ff9d36b1153.jpeg,https://s3.amazonaws.com/popop-uploads/4ab25995a93748cd9b3ed7f2fa36d70e.jpeg,https://s3.amazonaws.com/popop-uploads/8e3940844ccb46e2bfa6f1491d1a21a4.jpeg
377,6,17,Cutest dog,26,22,23,https://s3.amazonaws.com/popop-uploads/d816f5491e934c65bc4dfd691945c1b1.jpeg,https://s3.amazonaws.com/popop-uploads/36b99f658c2446828028d35878586926.jpeg,https://s3.amazonaws.com/popop-uploads/233e9b28ae344590a38ffc9046cff0f6.jpeg
378,9,17,Most enjoy spending time with students from which school?,39,37,40,https://s3.amazonaws.com/popop-uploads/92397893f7cc4fa295f2c9478d8fb53d.jpeg,https://s3.amazonaws.com/popop-uploads/7b9edef7db8047b18cdc43f1e7651346.png,https://s3.amazonaws.com/popop-uploads/28875a3b952b445fbd8e76c33e0027b8.png
379,38,17,Who is cooler?,160,158,159,https://s3.amazonaws.com/popop-uploads/cf675cd8d2de45fc9718bf9ab5e46538.jpeg,https://s3.amazonaws.com/popop-uploads/082681f05b69423d8f34efdc95f79a26.jpeg,https://s3.amazonaws.com/popop-uploads/c2d8e1d9fbea463da72665a46fbfd891.jpeg
380,27,17,Which Harry Potter book is the best?,102,100,104,https://s3.amazonaws.com/popop-uploads/748ecddaeec54a6f8f9b9034b7b2bd81.jpeg,https://s3.amazonaws.com/popop-uploads/4e6fab97e7104c9aadbae745f822dae1.jpeg,https://s3.amazonaws.com/popop-uploads/9e42a66b022f4df19a4844637d845e51.jpeg
381,37,17,which maymay is spiciest ,157,155,153,https://s3.amazonaws.com/popop-uploads/165216619ea24db8bbc64e6b09e149e5.jpeg,https://s3.amazonaws.com/popop-uploads/72a2b44529ab4816bb911bf771713eb5.jpeg,https://s3.amazonaws.com/popop-uploads/edbd5824222e499ba250b9ea0e636cdf.png
382,5,17,best art,20,21,19,https://s3.amazonaws.com/popop-uploads/2b61b13192064ab1bcfbf716c0c08737.jpeg,https://s3.amazonaws.com/popop-uploads/9dd63d6af0de4b9dbf3e01677bf5c0c1.jpeg,https://s3.amazonaws.com/popop-uploads/04e96ff64e9247178f3472f47bc9ee33.jpeg
383,27,17,Which Harry Potter book is the best?,104,105,100,https://s3.amazonaws.com/popop-uploads/9e42a66b022f4df19a4844637d845e51.jpeg,https://s3.amazonaws.com/popop-uploads/3c8239f966de4c7c84241a271f9a04f3.jpeg,https://s3.amazonaws.com/popop-uploads/4e6fab97e7104c9aadbae745f822dae1.jpeg
384,27,17,Which Harry Potter book is the best?,103,101,99,https://s3.amazonaws.com/popop-uploads/75d1f30dc2294db4b99e5ed663cda982.jpeg,https://s3.amazonaws.com/popop-uploads/8019d81d0ad843a2b73cb1d627504007.jpeg,https://s3.amazonaws.com/popop-uploads/99a1f6cb24394bb2a33cc89045e6829f.jpeg
385,31,17,sort by how beautiful you think the photo is,130,133,124,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg,https://s3.amazonaws.com/popop-uploads/e80dc51df7e84fe5860e5a0372ce3374.jpeg
386,32,17,I want my photos to be sorted by most exciting to least exciting,135,134,136,https://s3.amazonaws.com/popop-uploads/22b30763181049d5a3eda22e8ba60f3a.jpeg,https://s3.amazonaws.com/popop-uploads/42e7cd55a2104dcda4767bd1937e252f.jpeg,https://s3.amazonaws.com/popop-uploads/764905dbfdd9460caaaf4b378603f59e.jpeg
387,39,17,Best pepe,167,163,161,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
388,20,17,Who is your favorite Friends character?,78,80,79,https://s3.amazonaws.com/popop-uploads/969cc88f92874cc7a2d79a2a5d97dcee.jpeg,https://s3.amazonaws.com/popop-uploads/b4586f8486674de7a17e10e4dc315480.jpeg,https://s3.amazonaws.com/popop-uploads/d7038848d0214f169e17288a3c403a80.jpeg
389,39,17,Best pepe,164,163,161,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
390,12,17,best casual outfit for a date,52,51,53,https://s3.amazonaws.com/popop-uploads/206e714a350944388e05bd414a0f829e.jpeg,https://s3.amazonaws.com/popop-uploads/c2080d5d21494ff2968bd2c4552f4d3a.jpeg,https://s3.amazonaws.com/popop-uploads/e557213b1afe4838be06e20b82fe56d4.jpeg
391,3,17,Which pupper is cutest?,10,12,15,https://s3.amazonaws.com/popop-uploads/91621a0d05b449fcaa56cad5e4e2030e.jpeg,https://s3.amazonaws.com/popop-uploads/fb01e775ee7c4d7b9f15c20cc2e2aa9e.jpeg,https://s3.amazonaws.com/popop-uploads/93514351f6ff4f768b9bc56f04ed22d1.jpeg
392,3,17,Which pupper is cutest?,14,11,10,https://s3.amazonaws.com/popop-uploads/d15aa18da0b8457e81f6d6fbbed18a50.jpeg,https://s3.amazonaws.com/popop-uploads/19300af62a25455aa1d35e2359c3b7ac.jpeg,https://s3.amazonaws.com/popop-uploads/91621a0d05b449fcaa56cad5e4e2030e.jpeg
393,38,17,Who is cooler?,160,158,159,https://s3.amazonaws.com/popop-uploads/cf675cd8d2de45fc9718bf9ab5e46538.jpeg,https://s3.amazonaws.com/popop-uploads/082681f05b69423d8f34efdc95f79a26.jpeg,https://s3.amazonaws.com/popop-uploads/c2d8e1d9fbea463da72665a46fbfd891.jpeg
394,13,17,Which is the prettiest button?,58,54,59,https://s3.amazonaws.com/popop-uploads/c12e32d6e97f4dea9bb76f78ad0e25ef.png,https://s3.amazonaws.com/popop-uploads/734d169b6e0b49e0afe4b03b55b2bb9d.png,https://s3.amazonaws.com/popop-uploads/46416df2e1b542c2a5bd0f28c05ef025.png
395,8,17,Most representative picture of Penn,33,35,36,https://s3.amazonaws.com/popop-uploads/f0d13a3076dc481ba50e9885b4fa995f.jpeg,https://s3.amazonaws.com/popop-uploads/12fd5179f6b44ba7920d07980e2c40a9.jpeg,https://s3.amazonaws.com/popop-uploads/a29ef9fec0834dd3a3d6cfe5b68d039a.jpeg
396,14,17,Which is the better designed marketing poster?,61,60,62,https://s3.amazonaws.com/popop-uploads/e2bfe7fbdc4648fe9de3c8ade1e0ad20.jpeg,https://s3.amazonaws.com/popop-uploads/47aff20128d74aa9b45a18919c775c37.jpeg,https://s3.amazonaws.com/popop-uploads/ee06309c40874c9c9aba7f9f5eedcdee.png
397,1,17,Vote by the best logo,2,1,4,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/centos.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/arch.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/ubuntu.png
398,25,17,Which lipstick color is the most trendy?,93,95,94,https://s3.amazonaws.com/popop-uploads/4aa720f25f494cd2acee6399c3d36c47.jpeg,https://s3.amazonaws.com/popop-uploads/f4bee0a55bb34752b4a43cfbad6c60ed.jpeg,https://s3.amazonaws.com/popop-uploads/6c6aeec68bc247bb8fb1b622c1561e0e.jpeg
399,28,17,Which social media platforms are the most helpful for everyday life?,111,109,113,https://s3.amazonaws.com/popop-uploads/25f1fc382b284e32bf8f3ee6cdef5dad.png,https://s3.amazonaws.com/popop-uploads/ace76a63623f48c0b3531f61c30f685b.png,https://s3.amazonaws.com/popop-uploads/9c7363177beb4e62bf19d06e9fd0af47.png
400,39,17,Best pepe,165,162,161,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
401,15,17,Which rowing picture is coolest?,64,65,63,https://s3.amazonaws.com/popop-uploads/7cd2383df5cd49a9a9f77ff9d36b1153.jpeg,https://s3.amazonaws.com/popop-uploads/4ab25995a93748cd9b3ed7f2fa36d70e.jpeg,https://s3.amazonaws.com/popop-uploads/8e3940844ccb46e2bfa6f1491d1a21a4.jpeg
402,28,17,Which social media platforms are the most helpful for everyday life?,112,115,109,https://s3.amazonaws.com/popop-uploads/9b7d5566c86847aeaf8720021c7bb842.png,https://s3.amazonaws.com/popop-uploads/49a53e034b7e40319b059298f226599b.png,https://s3.amazonaws.com/popop-uploads/ace76a63623f48c0b3531f61c30f685b.png
403,39,17,Best pepe,167,162,161,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
404,21,17,What's the best coffee?,81,82,83,https://s3.amazonaws.com/popop-uploads/c541221102704de1a300520e78483bd3.png,https://s3.amazonaws.com/popop-uploads/751f67d88eb5428b9da091c9b609a48f.png,https://s3.amazonaws.com/popop-uploads/55c0072c62d94db7b5b4b1b23bd7645b.jpeg
405,5,17,best art,20,19,21,https://s3.amazonaws.com/popop-uploads/2b61b13192064ab1bcfbf716c0c08737.jpeg,https://s3.amazonaws.com/popop-uploads/04e96ff64e9247178f3472f47bc9ee33.jpeg,https://s3.amazonaws.com/popop-uploads/9dd63d6af0de4b9dbf3e01677bf5c0c1.jpeg
406,20,17,Who is your favorite Friends character?,78,80,79,https://s3.amazonaws.com/popop-uploads/969cc88f92874cc7a2d79a2a5d97dcee.jpeg,https://s3.amazonaws.com/popop-uploads/b4586f8486674de7a17e10e4dc315480.jpeg,https://s3.amazonaws.com/popop-uploads/d7038848d0214f169e17288a3c403a80.jpeg
407,31,17,sort by how beautiful you think the photo is,130,129,133,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/b5dfd3e1f1b94565a7996bfe6eda1fa6.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg
408,7,17,Best CIS professor,31,27,29,https://s3.amazonaws.com/popop-uploads/daa1d8896ef64e108ff803e7fbe20df4.jpeg,https://s3.amazonaws.com/popop-uploads/6718520f3177495ea550fe9cef31fb17.jpeg,https://s3.amazonaws.com/popop-uploads/64d8de8847d94bcba772be00ec289bb1.jpeg
409,20,17,Who is your favorite Friends character?,78,80,79,https://s3.amazonaws.com/popop-uploads/969cc88f92874cc7a2d79a2a5d97dcee.jpeg,https://s3.amazonaws.com/popop-uploads/b4586f8486674de7a17e10e4dc315480.jpeg,https://s3.amazonaws.com/popop-uploads/d7038848d0214f169e17288a3c403a80.jpeg
410,2,17,CATS CATS CATS,7,9,5,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat3.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat5.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat1.jpg
411,26,17,Which Penn baseball cap is the coolest?,97,98,96,https://s3.amazonaws.com/popop-uploads/b37fb1cbda3d4a54a99b3713cd569d69.jpeg,https://s3.amazonaws.com/popop-uploads/2c41cde52ddc43878f562a37f6f38d31.jpeg,https://s3.amazonaws.com/popop-uploads/cf476297faf04212b06e7d229e538160.jpeg
412,19,17,What is the healthiest?,77,76,75,https://s3.amazonaws.com/popop-uploads/87cf0eda15cc4812934dffacd8093dc4.jpeg,https://s3.amazonaws.com/popop-uploads/2ac818d12c3d45e0a1b3d601bb3785e5.jpeg,https://s3.amazonaws.com/popop-uploads/e2d2124a4da94f838a4bf147666ffd1a.jpeg
413,22,17,Which puppy is the cutest?,86,84,85,https://s3.amazonaws.com/popop-uploads/fbd1cae224524674b2741a87e31e563f.jpeg,https://s3.amazonaws.com/popop-uploads/172d15eacb9c441697c26c8954e52967.jpeg,https://s3.amazonaws.com/popop-uploads/851d19b3f48e4a82b1dfc5060a11b384.jpeg
414,2,17,CATS CATS CATS,7,6,8,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat3.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat2.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat4.jpg
415,17,17,What is Jennifer Aniston's best look?,71,70,69,https://s3.amazonaws.com/popop-uploads/81ba4a8173a84691b707e0d3ae7eb02e.jpeg,https://s3.amazonaws.com/popop-uploads/a2268db5692d45a7aee660361dfa9e5b.jpeg,https://s3.amazonaws.com/popop-uploads/468e62d721ba482ea1cfacc394aaaf3b.jpeg
416,23,17,Which is the hottest pic of our hottest prez?,88,87,89,https://s3.amazonaws.com/popop-uploads/cc6466cb42af4b4e8463e515bf1cf50d.jpeg,https://s3.amazonaws.com/popop-uploads/ab23e330b79c437eb4eec05b6fe2056f.jpeg,https://s3.amazonaws.com/popop-uploads/5f8d518cd1f4496ca26f6d2175a7254b.jpeg
417,31,17,sort by how beautiful you think the photo is,125,133,131,https://s3.amazonaws.com/popop-uploads/c55f3033d4a34d489dbdecfa2fb2b7a0.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg
418,31,17,sort by how beautiful you think the photo is,130,132,126,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/bc2add8e3f3941dab1db0a37f4df93a4.jpeg,https://s3.amazonaws.com/popop-uploads/9352b4d0dfc547dd8426be29ed59bf1a.jpeg
419,15,17,Which rowing picture is coolest?,64,65,63,https://s3.amazonaws.com/popop-uploads/7cd2383df5cd49a9a9f77ff9d36b1153.jpeg,https://s3.amazonaws.com/popop-uploads/4ab25995a93748cd9b3ed7f2fa36d70e.jpeg,https://s3.amazonaws.com/popop-uploads/8e3940844ccb46e2bfa6f1491d1a21a4.jpeg
420,1,17,Vote by the best logo,2,1,4,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/centos.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/arch.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/ubuntu.png
421,25,17,Which lipstick color is the most trendy?,93,95,94,https://s3.amazonaws.com/popop-uploads/4aa720f25f494cd2acee6399c3d36c47.jpeg,https://s3.amazonaws.com/popop-uploads/f4bee0a55bb34752b4a43cfbad6c60ed.jpeg,https://s3.amazonaws.com/popop-uploads/6c6aeec68bc247bb8fb1b622c1561e0e.jpeg
422,39,17,Best pepe,165,167,161,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
423,24,17,Which school delivers the best quality of education?,92,90,91,https://s3.amazonaws.com/popop-uploads/3246a19e51034d948a09a8e7b181ed45.png,https://s3.amazonaws.com/popop-uploads/3796c1f90c1d49c4981fbdc0d6887a3a.png,https://s3.amazonaws.com/popop-uploads/d26298a89866454aaff76def409410e5.png
424,39,17,Best pepe,165,166,167,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg
425,1,17,Vote by the best logo,2,1,4,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/centos.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/arch.png,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/logos/ubuntu.png
426,5,17,best art,20,19,21,https://s3.amazonaws.com/popop-uploads/2b61b13192064ab1bcfbf716c0c08737.jpeg,https://s3.amazonaws.com/popop-uploads/04e96ff64e9247178f3472f47bc9ee33.jpeg,https://s3.amazonaws.com/popop-uploads/9dd63d6af0de4b9dbf3e01677bf5c0c1.jpeg
427,28,17,Which social media platforms are the most helpful for everyday life?,112,111,114,https://s3.amazonaws.com/popop-uploads/9b7d5566c86847aeaf8720021c7bb842.png,https://s3.amazonaws.com/popop-uploads/25f1fc382b284e32bf8f3ee6cdef5dad.png,https://s3.amazonaws.com/popop-uploads/1e70a81ae63846708f837294df75a1e5.png
428,7,17,Best CIS professor,29,30,28,https://s3.amazonaws.com/popop-uploads/64d8de8847d94bcba772be00ec289bb1.jpeg,https://s3.amazonaws.com/popop-uploads/c59bde512c3640338c7426edc1f008d0.jpeg,https://s3.amazonaws.com/popop-uploads/c874f53c87f94ee9872052dfb0738481.jpeg
429,31,17,sort by how beautiful you think the photo is,128,133,124,https://s3.amazonaws.com/popop-uploads/87798c6d5fbd45a19148cd887f53392a.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg,https://s3.amazonaws.com/popop-uploads/e80dc51df7e84fe5860e5a0372ce3374.jpeg
430,7,17,Best CIS professor,30,27,31,https://s3.amazonaws.com/popop-uploads/c59bde512c3640338c7426edc1f008d0.jpeg,https://s3.amazonaws.com/popop-uploads/6718520f3177495ea550fe9cef31fb17.jpeg,https://s3.amazonaws.com/popop-uploads/daa1d8896ef64e108ff803e7fbe20df4.jpeg
431,13,17,Which is the prettiest button?,57,55,59,https://s3.amazonaws.com/popop-uploads/53f0ebcf4e714ff0bf571befa306d7e2.png,https://s3.amazonaws.com/popop-uploads/82860648637f4975a6e0c3fc3072d998.png,https://s3.amazonaws.com/popop-uploads/46416df2e1b542c2a5bd0f28c05ef025.png
432,29,17,Which Monet is the prettiest?,118,117,119,https://s3.amazonaws.com/popop-uploads/89b04b5a8ddc4dbb85b44866b7bb9db1.jpeg,https://s3.amazonaws.com/popop-uploads/151f244313a54aa1b0dd76d1d5d5a957.jpeg,https://s3.amazonaws.com/popop-uploads/cc9baf06d95a41e3bb98dba3d2abfe95.jpeg
433,27,17,Which Harry Potter book is the best?,103,105,101,https://s3.amazonaws.com/popop-uploads/75d1f30dc2294db4b99e5ed663cda982.jpeg,https://s3.amazonaws.com/popop-uploads/3c8239f966de4c7c84241a271f9a04f3.jpeg,https://s3.amazonaws.com/popop-uploads/8019d81d0ad843a2b73cb1d627504007.jpeg
434,31,17,sort by how beautiful you think the photo is,128,133,132,https://s3.amazonaws.com/popop-uploads/87798c6d5fbd45a19148cd887f53392a.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg,https://s3.amazonaws.com/popop-uploads/bc2add8e3f3941dab1db0a37f4df93a4.jpeg
435,38,17,Who is cooler?,158,160,159,https://s3.amazonaws.com/popop-uploads/082681f05b69423d8f34efdc95f79a26.jpeg,https://s3.amazonaws.com/popop-uploads/cf675cd8d2de45fc9718bf9ab5e46538.jpeg,https://s3.amazonaws.com/popop-uploads/c2d8e1d9fbea463da72665a46fbfd891.jpeg
436,39,17,Best pepe,166,163,161,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
437,4,17,quality of cat,18,17,16,https://s3.amazonaws.com/popop-uploads/5426f014379c4cd599cfe64f2d5dd3e1.png,https://s3.amazonaws.com/popop-uploads/ec33987facac4929b4496025987749e0.png,https://s3.amazonaws.com/popop-uploads/597c5ad0274c41b1be671a0c0a8f44a7.png
438,5,17,best art,20,19,21,https://s3.amazonaws.com/popop-uploads/2b61b13192064ab1bcfbf716c0c08737.jpeg,https://s3.amazonaws.com/popop-uploads/04e96ff64e9247178f3472f47bc9ee33.jpeg,https://s3.amazonaws.com/popop-uploads/9dd63d6af0de4b9dbf3e01677bf5c0c1.jpeg
439,28,17,Which social media platforms are the most helpful for everyday life?,109,106,115,https://s3.amazonaws.com/popop-uploads/ace76a63623f48c0b3531f61c30f685b.png,https://s3.amazonaws.com/popop-uploads/9cbb78076835447ab8fdac769787591c.png,https://s3.amazonaws.com/popop-uploads/49a53e034b7e40319b059298f226599b.png
440,26,17,Which Penn baseball cap is the coolest?,97,98,96,https://s3.amazonaws.com/popop-uploads/b37fb1cbda3d4a54a99b3713cd569d69.jpeg,https://s3.amazonaws.com/popop-uploads/2c41cde52ddc43878f562a37f6f38d31.jpeg,https://s3.amazonaws.com/popop-uploads/cf476297faf04212b06e7d229e538160.jpeg
441,10,17,Favorite college w/ heavy sports culture,43,44,41,https://s3.amazonaws.com/popop-uploads/d5f3234a5b5749f0a56617c43dc551d6.jpeg,https://s3.amazonaws.com/popop-uploads/188352c5f7e548c5a67fb94c9244d4b2.jpeg,https://s3.amazonaws.com/popop-uploads/4edd31419cb54e8795cce1e6588fb504.jpeg
442,11,17,Favorite phone,46,49,47,https://s3.amazonaws.com/popop-uploads/cff59ad1931c495d985878c84a405f84.jpeg,https://s3.amazonaws.com/popop-uploads/11d403c20b0d4d4bbc4a7d29d3ddc353.jpeg,https://s3.amazonaws.com/popop-uploads/6fc233a9d94e4bf791c3fa75613007c0.jpeg
443,36,17,accuracy,150,151,152,https://s3.amazonaws.com/popop-uploads/7abf41519e1e428fb2ca13f9e1535d0d.png,https://s3.amazonaws.com/popop-uploads/2368f574572948f78851d9bbac86b464.png,https://s3.amazonaws.com/popop-uploads/d148d74c0888422889af8f64b102a7f3.png
444,39,17,Best pepe,166,163,162,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
445,2,17,CATS CATS CATS,6,8,5,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat2.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat4.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat1.jpg
446,39,18,Best pepe,167,164,163,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png
447,39,17,Best pepe,166,164,162,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
448,35,17,which wallpaper is the best?,149,147,145,https://s3.amazonaws.com/popop-uploads/71125d6bdcd24b9f9c2cc9a7396b0983.jpeg,https://s3.amazonaws.com/popop-uploads/3f4a6cf612364723b7e4a67090876d21.jpeg,https://s3.amazonaws.com/popop-uploads/949d5083a98c45c091d29e7bdf7b3e15.jpeg
449,39,17,Best pepe,166,167,161,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
450,28,17,Which social media platforms are the most helpful for everyday life?,110,115,107,https://s3.amazonaws.com/popop-uploads/23d8dfe384d74f2c819966e3e0531a70.png,https://s3.amazonaws.com/popop-uploads/49a53e034b7e40319b059298f226599b.png,https://s3.amazonaws.com/popop-uploads/b60f6d4ba0a7478f89279e4eac2b7404.png
451,29,17,Which Monet is the prettiest?,118,116,119,https://s3.amazonaws.com/popop-uploads/89b04b5a8ddc4dbb85b44866b7bb9db1.jpeg,https://s3.amazonaws.com/popop-uploads/413e741a7e634a95aba952c8990ea808.jpeg,https://s3.amazonaws.com/popop-uploads/cc9baf06d95a41e3bb98dba3d2abfe95.jpeg
